xcorr,deltacn,sprank,ions,calc_neutral_pep_mass,label
0.44,0.107,3,602,448.4338,0
0.533,0.051,19,644,1442.6384,0
0.616,0.009,3,603,477.4382,0
0.456,0.006,2,603,342.3959,0
0.472,0.013,29,1402,944.0158,0
0.698,0.009,1,603,358.4386,0
0,0,1,2002,1357.5395,0
0.779,0.001,7,602,358.4386,0
0.654,0.022,6,805,471.5981,0
0.425,0.329,2,603,368.4338,0
0.734,0.06,4,604,346.3409,0
0.848,0.014,22,1005,615.7282,0
1.138,0.1,1,1208,838.873,0
0.755,0.011,1,605,382.3739,0
1.377,0.033,39,1032,921.0184,0
0.499,0.104,9,603,398.46,0
0.785,0.065,24,1205,676.6911,0
1.356,0.048,4,1244,1258.3543,0
0.654,0.033,13,1004,648.7576,0
0.604,0.102,2,604,443.5443,0
0.922,0.001,127,932,1119.2554,0
0.956,0.004,3,1007,719.796,0
0.742,0.149,25,1607,947.9642,0
0.649,0.149,4,603,358.4386,0
1.007,0.016,78,1205,803.8774,0
0.6,0.05,1,604,346.3409,0
1.256,0.046,22,1448,1371.5138,0
0.733,0.076,317,644,1261.614,0
1.382,0.213,28,1236,1138.2121,0
1.16,0.121,321,948,1390.4847,0
0.77,0.159,3,1607,1099.1253,0
0.982,0.004,36,1205,828.9305,0
0.944,0.023,12,1207,805.8431,0
1.065,0.148,33,1407,858.9505,0
1.209,0.096,34,1136,1175.2299,0
1.29,0.022,9,1548,1378.5944,0
1.103,0.037,35,1140,1218.3796,0
1.354,0.081,12,1752,1543.7434,0
1.064,0.044,255,1140,1171.3219,0
1.679,0.167,13,1652,1552.7478,0
0.765,0.039,334,644,1261.614,0
1.326,0.003,12,1560,1764.0117,0
1.323,0.18,1,1540,1175.2732,0
1.394,0.154,1,1436,1191.2786,0
0.774,0.009,6,806,635.6386,0
1.251,0.004,86,1032,1025.1266,0
0.489,0.134,38,602,356.4228,0
0.828,0.014,14,1406,839.9475,0
1.004,0.078,42,1407,921.1913,0
0.846,0.052,117,1006,676.7374,0
1.24,0.217,1,1008,598.6977,0
1.143,0.045,11,1607,1046.0716,0
0.718,0.119,31,1205,757.9292,0
1.073,0.078,10,1136,1453.6514,0
1.076,0.13,12,1809,1031.091,0
1.223,0.016,18,2811,977.9934,0
1.016,0.102,4,2207,1397.5974,0
0.915,0.02,7,1440,1245.3678,0
1.735,0.202,1,1532,1116.2494,0
1.606,0.125,59,1360,1764.0117,0
1.546,0.207,3,1968,1878.1185,0
1.004,0.068,7,1232,945.9513,0
1.355,0.159,29,1648,1560.8173,0
1.431,0.018,68,1364,1995.0188,0
1.2,0.02,20,1244,1308.4235,0
0.916,0.013,9,1608,988.159,0
1.294,0.167,3,1409,923.0343,0
1.337,0.034,2,1644,1578.7142,0
1.26,0.16,6,1544,1289.4949,0
1.55,0.151,4,1532,899.9163,0
1.042,0.021,55,2808,918.969,0
1.468,0.1,1,1548,1680.7583,0
1.539,0.09,3,1960,1751.9633,0
0.967,0.047,199,1807,955.941,0
1.041,0.118,20,1408,944.2694,0
0.971,0.063,40,1148,1493.6154,0
2.137,0.019,48,1872,2210.3736,0
1.287,0.06,19,1644,1224.386,0
0.882,0.158,10,1006,677.7129,0
1.373,0.013,86,1032,1045.1676,0
1.12,0.03,36,1807,1118.1352,0
1.751,0.03,16,1768,1936.1714,0
1.966,0.211,12,1668,2141.288,0
1.097,0.023,2,1808,1208.2598,0
1.126,0.09,57,1807,1105.2201,0
1.367,0.057,28,2408,1421.614,0
0.73,0.094,22,1004,683.8527,0
1.135,0.028,14,1206,803.8774,0
1.396,0.039,44,1860,1954.9423,0
2.223,0.142,1,2080,2259.5908,0
1.118,0.148,75,932,1152.1858,0
1.854,0,6,1668,2067.4684,0
1.35,0.047,212,2806,1584.8363,0
1.421,0.067,47,1460,1871.2725,0
1.119,0.075,156,1806,1132.162,0
1.331,0.126,18,2608,1488.6819,0
1.497,0.021,4,1760,1832.0222,0
1.386,0.017,12,2208,1327.5498,0
1.027,0.063,77,2008,1136.2767,0
0.946,0.019,2,2008,1198.3105,0
1.697,0.069,6,1872,1995.1959,0
1.153,0.128,1,1209,772.9438,0
1.239,0.103,6,1609,1223.2709,0
1.327,0.02,7,2209,1378.481,0
1.383,0.026,21,2207,1427.5872,0
1.948,0.232,7,1568,2017.14,0
1.573,0.064,1,2072,1974.2016,0
1.418,0.028,6,1648,1555.7613,0
1.065,0.005,5,1407,1091.2017,0
1.356,0.023,24,1776,2204.3906,0
1.344,0.022,12,2609,1492.6494,0
0.989,0.041,20,2208,1362.5058,0
1.096,0.226,7,2410,1617.6001,0
0.957,0.022,31,2809,1525.6942,0
1.665,0.044,1,2072,2102.3776,0
1.172,0.081,5,1809,1035.1222,0
1,0.032,193,2406,1426.6422,0
1.997,0.144,110,1692,2485.6577,0
1.316,0.056,158,2006,1316.3997,0
1.759,0.014,6,1784,2340.6617,0
1.595,0.029,12,18116,3046.237,0
1.337,0.199,17,2009,1231.369,0
1.18,0.189,15,2208,1334.322,0
1.714,0.022,304,1392,2648.033,0
1.782,0.207,34,2608,1660.6843,0
1.265,0.009,11,932,1918.1339,0
1.413,0.186,4,2611,1493.68,0
0.87,0.078,154,1806,961.0063,0
1.665,0.211,6,1872,2102.3776,0
1.459,0.1,8,2609,1548.8088,0
1.147,0.084,314,2205,1477.6067,0
1.292,0.036,22,18100,2915.178,0
1.631,0.26,4,2811,1671.8834,0
1.184,0.014,315,2805,1728.9414,0
1.67,0.122,52,15100,2881.0598,0
1.297,0.097,31,3007,1965.3732,0
1.282,0.017,28,17100,2935.2398,0
1.97,0.187,27,18108,3121.5132,0
1.298,0.032,139,2806,1765.9872,0
1.376,0.177,8,2810,1616.7242,0
1.457,0.084,83,632,1937.2348,0
2.003,0.185,78,16104,3049.3196,0
1.382,0.079,28,836,2005.265,0
1.685,0.058,139,14124,3605.1606,0
1.77,0.158,1,2168,1933.0747,0
1.355,0.007,31,1560,1774.0562,0
2.271,0.249,38,1788,2499.6306,0
1.126,0.122,35,2407,1376.5396,0
1.265,0.035,2,2809,1615.7765,0
2.188,0.218,2,2068,1994.1243,0
1.781,0.047,162,1388,2615.942,0
1.654,0.007,9,16104,3211.6592,0
1.592,0.021,185,14108,3118.5372,0
1.774,0.085,228,1396,2805.0691,0
1.676,0.062,193,1384,2531.7494,0
1.937,0.087,24,1688,2605.9493,0
1.8,0.07,43,1792,2762.1151,0
0.843,0.057,5,2407,1522.6485,0
1.95,0.032,66,1584,2655.0497,0
1.04,0.008,244,2206,1318.3202,0
1.154,0.121,8,834,1975.1888,0
1.066,0.01,219,2207,1405.6604,0
1.226,0.123,5,1436,1154.2974,0
1.486,0.244,6,2809,1693.9692,0
2.459,0.173,3,1780,2411.6726,0
2.079,0.099,17,1468,2116.3342,0
1.269,0.001,5,2809,1640.7704,0
1.372,0.012,123,2607,1619.8914,0
0.982,0.004,293,2807,1613.8957,0
1.408,0.127,44,2808,1645.8327,0
1.258,0.053,28,2408,1371.5138,0
1.277,0.146,1,2212,1412.6982,0
1.255,0.021,3,2210,1447.6579,0
1.153,0.04,225,2605,1702.9378,0
1.432,0.239,348,534,1921.1474,0
1.09,0.017,125,2807,1640.7704,0
1.104,0.007,10,2209,1375.3745,0
1.088,0.02,78,732,1864.132,0
0.887,0.062,2,2009,1260.3361,0
1.89,0.12,132,15100,2953.0175,0
1.322,0.137,47,2807,1696.8902,0
1.348,0.053,29,3008,1870.0654,0
1.37,0.077,41,3007,1887.055,0
1.793,0.003,36,16100,2837.1852,0
0.963,0.01,23,2608,1533.7911,0
1.439,0.029,363,1380,2340.6647,0
1.14,0.066,1,2611,1515.7764,0
1.116,0.007,27,2607,1743.8194,0
1.921,0.093,359,1296,2868.974,0
1.117,0.111,115,732,1879.2328,0
1.957,0.047,16,1896,2792.9259,0
1.3,0.075,9,938,2078.2448,0
1.716,0.042,49,1584,2488.8798,0
1.525,0.043,95,16120,3484.7739,0
1.4,0.036,395,3006,1800.0635,0
1.893,0.095,251,1288,2712.7647,0
1.27,0.043,30,1688,2522.8595,0
1.421,0.059,81,1596,2793.1784,0
1.487,0.054,65,732,2010.2505,0
1.01,0.097,146,3006,1739.996,0
1.281,0.04,47,2407,1523.7551,0
1.279,0.014,225,3006,1698.8194,0
1.372,0.028,11,1032,1854.0998,0
1.459,0.108,32,932,1833.9849,0
1.635,0.042,2,21100,2861.1614,0
2.058,0.051,172,1496,2672.0331,0
1.557,0.053,10,1780,2380.7324,0
1.901,0.197,43,16100,2831.1016,0
1.9,0.087,4,18112,3232.5739,0
1.728,0.351,25,3008,1736.9525,0
1.181,0.124,432,2607,1480.564,0
1.372,0.103,55,732,1888.1576,0
1.958,0.166,68,1684,2518.782,0
1.935,0.005,114,15104,2985.4062,0
1.711,0.039,194,1292,2668.0453,0
1.885,0.076,44,17100,2845.239,0
1.329,0.125,2,934,2076.2939,0
1.423,0.053,108,2606,1729.9665,0
2.016,0.311,3,3010,1759.9006,0
1.144,0.035,14,3009,1880.1033,0
1.416,0.044,9,1672,2258.7141,0
1.726,0.02,3,2076,2235.3953,0
1.204,0.041,4,2608,1894.1974,0
1.672,0.049,241,1596,2837.2048,0
1.116,0.128,42,2607,1730.9109,0
1.185,0.068,1,2009,1340.5455,0
1.62,0.036,32,1672,2012.1745,0
1.959,0.069,172,1496,2602.9491,0
1.274,0.004,410,534,2013.1603,0
2.045,0.089,18,1780,2395.7441,0
2.171,0.027,32,17100,2796.0528,0
1.795,0.093,5,20112,3339.4752,0
1.025,0.102,22,2407,1623.66,0
1.916,0.033,14,22140,3935.249,0
1.172,0.025,115,634,1930.1668,0
1.998,0.117,69,1484,2706.8782,0
1.268,0.152,7,1876,2108.3794,0
2.357,0.176,4,1892,2660.032,0
1.057,0.084,17,836,2112.4161,0
1.731,0.243,1,1132,1788.0027,0
1.652,0.006,76,1492,2743.0822,0
1.867,0.033,217,1388,2724.2639,0
1.195,0.035,174,536,2183.205,0
1.331,0.144,38,836,2062.3241,0
1.97,0.011,29,17112,3150.3358,0
1.234,0.034,261,636,2070.2965,0
1.198,0.031,223,632,1912.2254,0
1.299,0.046,37,3007,1917.1985,0
2.179,0.14,408,15104,2758.9033,0
1.876,0.125,53,1596,2833.1939,0
1.1,0.05,2,836,2165.1972,0
1.523,0.069,1,2076,2360.5311,0
1.242,0.028,333,532,1974.1637,0
1.3,0.038,4,934,1955.0871,0
1.433,0.141,8,934,1927.1876,0
1.592,0.141,54,1392,2594.8737,0
1.605,0.051,7,17108,3188.6829,0
1.528,0.222,5,932,1853.0777,0
1.433,0.16,12,936,2042.1574,0
1.263,0.184,11,2608,1725.7616,0
0.982,0.069,47,1352,1476.6495,0
1.726,0.001,1,23112,3266.5032,0
1.644,0.051,1,2184,2310.5221,0
1.906,0.105,8,1892,2892.0633,0
1.124,0.066,49,636,2424.5904,0
0.999,0.005,40,742,2514.8028,0
1.68,0.004,12,938,2088.1397,0
1.275,0.116,37,732,1802.0208,0
1.006,0.18,1,2009,1098.1933,0
1.583,0.122,327,13116,3433.9615,0
1.249,0.083,151,532,2001.2396,0
2.55,0.229,39,17104,3013.4191,0
1.635,0.214,126,14132,3586.0446,0
1.21,0.072,48,832,1777.017,0
1.807,0.022,2,21108,3190.6557,0
1.468,0.013,28,3007,1799.9585,0
2.464,0.263,7,1988,2560.8991,0
1.282,0.197,4,936,2011.176,0
1.209,0.005,135,638,2379.4046,0
1.878,0.065,209,13116,3564.7256,0
1.161,0.046,4,1609,952.0788,0
1.111,0.004,6,1436,1089.2139,0
0.928,0.045,31,1406,920.9989,0
1.018,0.055,17,2809,1414.5358,0
2.078,0.182,6,1760,1768.9006,0
1.306,0.017,2,1656,1730.0434,0
1.488,0.127,3,1640,1316.529,0
0.398,0.045,4,604,348.3134,0
0.494,0.182,19,603,410.474,0
0.937,0.097,2,404,392.4278,0
0.413,0.029,94,1002,478.5058,0
0.652,0.033,9,803,519.515,0
1.113,0.026,18,1240,1313.5602,0
0.811,0.072,31,1005,652.7056,0
0.814,0.073,41,1004,686.8534,0
1.131,0.017,14,1336,1012.1462,0
1.806,0.093,19,1796,2992.3017,0
1.785,0.018,3,1988,2707.1253,0
1.22,0.17,126,644,2509.77,0
1.732,0.078,3,1996,2965.5052,0
1.13,0.011,59,634,2211.5201,0
1.001,0.144,9,1808,940.9628,0
1.352,0.094,2,1756,1871.0612,0
1.089,0.039,2,1609,995.2339,0
1.36,0.105,30,1752,1536.6647,0
0.829,0.009,18,805,694.7887,0
1.29,0.006,15,1660,1918.096,0
0.81,0.061,18,2007,1399.5814,0
0.455,0.172,7,402,300.3152,0
0.805,0.052,7,1005,478.5058,0
1.449,0.194,1,1640,1277.4893,0
0.896,0.097,2,2209,1417.5419,0
0.239,0.016,1,403,366.3745,0
0.944,0.195,3,805,523.5871,0
1.242,0.074,88,1560,1924.199,0
0.467,1,5,202,309.3473,0
0.622,0.039,1,604,388.4216,0
0.657,0.045,1,805,442.4728,0
0.701,0.04,52,1205,837.8882,0
0.874,0.041,16,2606,1660.8937,0
0.877,0.052,3,1005,744.7778,0
0.526,0.366,1,404,328.372,0
0.517,0.119,4,803,546.5816,0
0.451,0.056,31,803,606.7636,0
0.573,0.103,6,803,623.6641,0
0.764,0.301,2,604,385.4209,0
0.651,0.372,7,803,546.5816,0
0.706,0.057,22,803,414.4191,0
0.623,0,43,602,448.4766,0
0.557,0.006,19,803,606.7636,0
0.295,0.213,5,402,328.372,0
0.594,0.391,1,803,519.515,0
0.513,0.194,9,802,546.5816,0
0.348,0.015,10,1402,1061.184,0
0.444,0.112,23,803,606.7636,0
0.544,0.016,9,602,385.4209,0
0.744,0.086,15,804,606.7636,0
0.687,0.023,2,604,362.3403,0
0.309,0.162,5,402,320.3642,0
0.773,0.005,1,1609,1109.2071,0
0.497,0.034,4,603,300.3152,0
0.771,0.058,4,1807,1031.0655,0
1.086,0.054,14,1140,1174.2768,0
1.373,0.155,51,1348,1419.6908,0
0.713,0.045,8,804,431.49,0
0.416,0.163,10,1004,606.6336,0
0.645,0.017,5,403,351.4032,0
0.692,0.094,35,804,537.5736,0
0.489,0.028,2,804,546.5816,0
0.426,0.115,60,1002,606.6336,0
0.853,0.03,21,1005,686.8534,0
1.02,0.212,1,1209,838.9158,0
0.923,0.062,8,1406,819.8296,0
0.689,0.009,19,1205,762.7752,0
1.242,0.024,33,1436,1354.4917,0
1.238,0.009,40,1356,1441.6048,0
0.94,0.227,10,1406,960.1602,0
0.81,0.013,60,1206,814.8968,0
0.81,0.008,28,804,608.6958,0
1.336,0.047,77,1236,1183.2836,0
0.744,0.181,53,803,608.6958,0
0.838,0.057,123,1003,686.8534,0
1.041,0.102,25,1244,1191.3561,0
0.822,0.024,1,1209,833.9402,0
1.082,0.065,12,1407,905.9604,0
1.075,0.096,35,2810,970.1802,0
0.389,0.01,12,602,300.3152,0
0.911,0.01,65,1406,820.9444,0
1.288,0.102,1,1332,934.9182,0
1.354,0.163,4,1136,1322.443,0
0.977,0.026,171,1004,686.8534,0
1.106,0.102,21,1407,828.8779,0
1.522,0.015,8,1444,1434.5957,0
0.922,0.055,20,1207,874.9592,0
1.236,0.082,55,1240,1183.2901,0
0.762,0.166,18,1006,733.7795,0
1.574,0.312,22,1448,1323.5174,0
0.593,0.061,16,1005,627.6703,0
0.857,0.144,78,1205,874.9592,0
0.696,0.017,2,1005,678.7898,0
0.741,0.009,64,1006,647.7728,0
0.606,0.014,253,1004,713.8326,0
0.929,0.007,12,1408,920.9989,0
1.11,0.132,38,1004,691.829,0
0.806,0.018,13,1407,927.0715,0
0.652,0.046,12,804,665.7872,0
0.921,0.02,127,1606,926.168,0
1.127,0.007,23,2408,1495.7886,0
1.805,0.004,319,1264,1883.0312,0
1.087,0.207,7,1207,849.9141,0
1.382,0.012,3,1740,1221.5528,0
1.147,0.148,54,1344,1402.5362,0
1.599,0.151,1,2410,1364.6084,0
1.164,0.056,10,1480,2400.63,0
1.639,0.035,7,1872,2252.4318,0
1.203,0.016,32,2608,1422.6451,0
1.494,0.105,2,1780,2395.6574,0
1.843,0.024,62,1564,1934.093,0
0.987,0.027,1,2012,1410.5498,0
1.181,0.173,28,2008,1322.4435,0
1.683,0.041,20,1776,2292.5888,0
1.218,0.241,6,2210,1093.1131,0
2.079,0.101,14,1772,2202.3242,0
1.097,0.095,44,1807,1164.2407,0
0.936,0.067,37,1407,881,0
1.815,0.176,4,1856,1804.0361,0
0.856,0.082,1,1007,660.7258,0
1.095,0.069,8,2207,1466.6318,0
1.254,0.106,43,2209,1359.4588,0
1.528,0.006,1,3010,1686.8864,0
1.02,0.213,1,1209,780.923,0
1.13,0.081,3,2009,1291.5138,0
1.86,0.136,6,1876,2350.5999,0
1.319,0.092,14,1807,1305.388,0
1.661,0.152,6,1860,1825.0984,0
1.519,0.196,16,3009,1727.0272,0
1.214,0.047,9,2209,1498.6366,0
1.117,0.247,3,1809,1164.2407,0
1.446,0.093,223,1272,2156.6029,0
0.981,0.022,8,2009,1060.1729,0
1.353,0.102,64,2407,1478.7984,0
1.785,0.287,7,1772,1920.0696,0
1.429,0.053,7,1564,1809.1827,0
1.078,0.008,11,2609,1629.7436,0
1.785,0.003,4,1976,2350.7893,0
1.071,0.039,76,2607,1327.3679,0
1.641,0.007,121,1484,2658.9719,0
1.776,0.108,137,1572,2112.2429,0
1.332,0.167,4,2610,1606.6726,0
0.876,0.057,1,1609,1107.2382,0
2.36,0.194,1,2388,2642.8269,0
1.352,0.087,6,1040,2458.8027,0
1.92,0.088,194,1492,2791.0845,0
1.107,0.117,113,634,2039.1482,0
1.428,0.082,1,1032,1996.1644,0
1.416,0.041,2,1688,2632.8326,0
0.427,0.132,14,402,303.3159,0
1.981,0.099,75,18100,2559.0049,0
2.164,0.181,1,2292,2817.1534,0
1.492,0.008,101,1684,2439.6274,0
2.062,0.101,3,2092,2773.0545,0
1.34,0.073,338,2805,1692.8925,0
1.324,0.228,42,2407,1540.6531,0
1.234,0.093,2,2409,1502.7313,0
1.77,0.096,207,1292,2852.267,0
1.146,0.002,21,2607,1649.8675,0
1.991,0.016,2,2184,2132.4484,0
1.303,0.117,20,832,1748.0128,0
1.217,0.033,60,3006,2021.3102,0
1.047,0.155,121,2206,1514.661,0
1.416,0.123,3,2076,1982.2652,0
1.715,0.016,1,2080,2477.8461,0
1.104,0.008,11,2809,1608.8204,0
1.194,0.079,31,1606,1261.3661,0
1.303,0.014,40,832,1812.0865,0
1.88,0.172,1,1232,1930.2376,0
1.218,0.029,42,3006,1868.0765,0
1.216,0.093,4,2208,1435.603,0
1.764,0.11,1,2280,2319.4715,0
1.233,0.141,89,736,2091.308,0
1.675,0.218,8,1796,2528.9352,0
1.046,0.059,31,2407,1524.6775,0
2.201,0.138,6,17108,3204.5731,0
1.364,0.027,43,2808,1653.8559,0
1.767,0.113,7,1684,2479.7325,0
1.048,0.007,60,2406,1463.5676,0
1.141,0.022,28,2209,1427.54,0
1.683,0.005,1,2088,2589.9401,0
1.597,0.004,154,1276,2203.3965,0
1.994,0.046,37,1576,2456.7548,0
0.828,0.105,133,1204,835.9561,0
1.153,0.004,276,2205,1473.6189,0
2.275,0.235,99,1484,2752.0923,0
1.893,0.007,48,15108,3035.35,0
1.808,0.103,5,932,2094.2867,0
1.927,0.052,227,1388,2685.8961,0
1.468,0.075,100,1384,2499.8273,0
1.394,0.007,6,1768,2262.6004,0
1.389,0.117,24,3008,1691.0043,0
2.098,0.122,449,1396,2820.198,0
1.552,0.019,179,1284,2358.6698,0
1.599,0.022,118,1484,2662.0121,0
1.138,0.001,105,632,2017.2256,0
2.147,0.144,2,22144,4129.632,0
1.331,0.036,6,1036,1854.0537,0
1.501,0.127,120,636,2206.4234,0
1.331,0.12,107,734,1712.9212,0
1.204,0.054,8,934,2232.4987,0
0.912,0.013,56,2408,1585.7832,0
1.586,0.007,47,15100,3015.5522,0
1.228,0.009,111,3006,1888.157,0
1.26,0.073,8,934,2003.1394,0
1.357,0.024,168,1596,2736.0232,0
1.454,0.092,22,834,1975.284,0
1.997,0.109,21,17100,2828.208,0
1.693,0.245,4,2809,1635.8436,0
1.329,0.156,13,838,2455.7338,0
1.352,0.042,92,3008,1743.9496,0
1.662,0.034,18,1584,2656.0076,0
2.087,0.102,77,15104,3030.4741,0
1.336,0.011,476,540,2079.2114,0
1.033,0.046,1,1808,1105.1266,0
1.214,0.032,27,2607,1765.9617,0
1.636,0.098,154,1580,2503.89,0
1.208,0.056,134,2807,1683.9719,0
1.317,0.078,96,2806,1665.8699,0
1.937,0.075,24,1588,2672.848,0
1.307,0.083,72,636,2103.2328,0
1.537,0.212,6,932,1871.9812,0
1.126,0.013,47,734,1995.1766,0
1.888,0.046,52,1696,2651.7424,0
1.068,0.036,219,638,2175.2964,0
1.094,0.056,85,2606,1738.9758,0
1.904,0.092,189,15104,3063.3234,0
1.294,0.198,68,3007,1771.0186,0
1.738,0.092,4,1884,2660.0494,0
1.321,0.19,80,2606,1476.8265,0
1.665,0.027,130,1588,2812.1523,0
1.777,0.044,393,1184,2599.9868,0
1.805,0.045,67,1584,2445.5251,0
2.28,0.018,4,20108,2950.3048,0
0.892,0.043,48,2807,1600.7929,0
1.433,0.11,81,734,1919.1271,0
2.12,0.098,3,21104,3050.2457,0
1.624,0.037,188,14108,3255.6776,0
1.933,0.072,216,1396,3096.5139,0
1.377,0.05,20,740,2135.3189,0
1.853,0.063,2,21104,2805.2706,0
1.982,0.087,33,17108,3244.4896,0
0.808,0.135,25,804,431.49,0
1.627,0.093,4,932,1948.2524,0
1.689,0.059,292,12112,3222.5163,0
1.928,0.005,279,1492,2680.8682,0
1.102,0.088,8,3009,1877.0072,0
1.371,0.073,141,3006,1829.003,0
0.782,0.016,9,1206,836.8601,0
1.37,0.14,4,838,2259.7208,0
1.206,0.08,358,2805,1728.7768,0
1.041,0.064,40,738,2290.6078,0
2.155,0.15,2,21116,3396.9098,0
1.793,0.063,165,1496,2820.198,0
1.788,0.056,11,1984,2293.4344,0
1.498,0.042,119,638,2172.5458,0
1.387,0.025,47,836,2075.3086,0
0.972,0.136,189,2406,1410.5065,0
2.12,0.076,13,20120,3099.6219,0
1.202,0.124,242,2206,1527.6782,0
0.851,0.074,3,1806,1144.206,0
1.334,0.027,36,17112,3277.7336,0
1.926,0.189,4,21124,3493.7067,0
1.592,0.064,96,15124,3630.8467,0
2.032,0.078,13,19116,3306.756,0
2.296,0.305,1,20112,3363.6512,0
1.578,0.262,11,936,2091.308,0
1.11,0,143,642,2622.0369,0
0.592,0.098,6,402,313.314,0
1.746,0.021,21,17104,3012.4638,0
1.006,0.138,8,2009,1199.4973,0
1.502,0.003,2,1956,1697.0923,0
0.506,0.123,122,803,609.6372,0
0.761,0.145,72,1205,697.7899,0
0.918,0.016,283,536,2092.3545,0
0.498,0.142,15,603,394.4283,0
0.44,0.064,28,1402,960.096,0
0.722,0.146,53,1604,935.104,0
0.46,0.073,1,402,313.314,0
0.46,0.015,28,804,609.6806,0
1.131,0.14,1,1409,901.0282,0
0.678,0.003,9,805,640.7962,0
0.893,0.126,13,1405,944.1399,0
0.553,0.133,1,603,536.5524,0
1.161,0.028,285,832,974.1228,0
0.869,0.017,9,1548,1351.6097,0
0.845,0.152,122,1406,944.1399,0
0.807,0.157,74,1406,798.895,0
0.909,0.068,9,1407,944.1399,0
0.738,0.069,11,2008,1101.3092,0
1.333,0.247,2,1540,1101.3092,0
0.755,0.001,28,1405,944.1399,0
0.635,0.032,41,1004,678.7465,0
1.045,0.079,277,732,1002.0618,0
1.113,0.047,23,1005,719.796,0
1.182,0.006,3,1444,1332.5205,0
0.971,0.037,338,2205,1332.5205,0
0.906,0.008,233,732,1002.0618,0
1.113,0.085,34,2810,940.1082,0
1.328,0.035,46,1460,1829.9788,0
0.943,0.004,5,1608,1041.9782,0
1.618,0.027,5,1744,1418.6134,0
1.448,0.026,30,1664,1948.2598,0
1.139,0.023,4,1332,1050.0477,0
1.091,0.135,6,1608,1050.0477,0
1.917,0.149,5,1864,1885.2322,0
1.224,0.001,8,2209,1414.5017,0
1.315,0.085,73,1140,1361.4896,0
1.166,0.114,5,2209,1332.5205,0
0.982,0.149,27,1406,1051.3005,0
1.344,0.068,52,632,1948.2041,0
1.64,0.043,1,1964,1935.3384,0
1.508,0.124,3,2411,1441.6885,0
1.761,0.04,141,1460,1853.0166,0
2.099,0.027,56,1792,2708.157,0
1.208,0.133,12,1808,1176.3384,0
1.828,0.149,16,1672,2136.5229,0
2.266,0.028,2,2488,2585.8944,0
1.877,0.032,6,1780,2374.7203,0
1.103,0.055,2,2210,1286.4577,0
2.166,0.167,17,1692,2599.0387,0
1.308,0.055,196,14124,3519.0129,0
1.719,0.116,19,1780,2394.7105,0
1.555,0.096,2,1872,2149.6084,0
1.665,0.162,37,3008,1857.0478,0
1.326,0.109,1,3010,1790.0068,0
0.997,0.002,176,2606,1538.7827,0
1.626,0.005,363,1384,2417.8041,0
1.844,0.039,46,18112,3194.6686,0
1.364,0.016,135,534,2050.3861,0
1.251,0.057,9,934,1978.3665,0
1.661,0.005,92,1488,2406.7833,0
1.081,0,128,734,2053.2542,0
1.83,0.302,11,1764,1973.2139,0
1.113,0.009,476,3004,1805.0184,0
1.369,0.311,410,536,2094.3989,0
1.673,0.127,16,1676,2280.6067,0
1.24,0.057,79,734,1865.1785,0
1.627,0.008,218,1384,2542.8718,0
0.982,0.015,41,638,2193.5469,0
1.542,0.119,1,1136,2110.3062,0
2.04,0.134,3,2092,2636.9396,0
1.222,0.014,182,634,1951.269,0
1.087,0.088,3,836,2164.4211,0
1.224,0.114,33,736,2093.4954,0
1.183,0.1,6,932,1952.1492,0
1.07,0.041,8,2809,1643.8987,0
1.415,0.114,12,936,2093.4954,0
0.977,0.22,6,2610,1492.757,0
1.669,0.018,206,1488,2538.884,0
1.432,0.065,13,836,2015.3384,0
2.002,0.002,76,16108,3149.6354,0
1.103,0.065,24,1768,1792.9297,0
1.099,0.118,45,3007,1689.7926,0
1.505,0.031,283,13100,2977.2865,0
0.94,0.034,10,1608,872.937,0
1.51,0.219,5,3011,1512.6896,0
1.474,0.035,2,1880,2209.5737,0
0.805,0.115,65,603,388.4649,0
1.173,0.15,37,2208,1405.5333,0
0.722,0.087,9,602,304.3036,0
1.209,0.198,17,1407,876.8297,0
0.718,0.206,1,403,351.3599,0
1.021,0.126,1,605,304.3036,0
0.823,0.045,3,604,371.4374,0
0.666,0.136,2,603,304.3036,0
1.632,0.034,34,1868,1856.1528,0
0.854,0.014,102,1806,1044.0838,0
1.138,0.061,16,1608,936.0794,0
0.516,0.049,23,603,332.3574,0
0.751,0.149,5,1005,598.6543,0
0.564,0.076,1,603,396.4875,0
0.472,0.059,11,603,344.3684,0
0.808,0.025,2,805,486.526,0
0.59,0.031,5,604,371.4374,0
1.337,0.061,2,1432,1089.0497,0
0.729,0.119,6,604,348.3134,0
1.286,0.124,1,806,475.4998,0
0.953,0.042,19,604,427.5449,0
0.855,0.025,1,606,361.3989,0
0.526,0.125,1,604,344.3684,0
0.959,0.139,3,1207,877.0978,0
0.659,0.048,9,604,446.5046,0
0.698,0.051,41,603,330.3415,0
0.731,0.083,184,1605,947.1235,0
0.865,0.097,3,2008,1210.4143,0
0.974,0.06,43,1807,1032.0069,0
0.695,0.103,23,803,389.4093,0
0.758,0.011,148,1205,686.807,0
0.632,0.009,42,1204,731.7148,0
1.059,0.041,5,604,417.5064,0
1.494,0.013,25,838,2236.5571,0
1.58,0.082,16,3010,1683.8827,0
1.354,0.036,28,736,2077.328,0
1.194,0.077,161,1144,1386.4875,0
1.096,0.057,99,740,2290.6054,0
1.037,0.37,48,2407,1549.6788,0
0.609,0.013,4,804,418.4075,0
1.913,0.029,2,2176,2282.4617,0
